Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Regent Park, Toronto",43.6607056,-79.3604569,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
"Regent Park, Toronto",43.6607056,-79.3604569,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
"Regent Park, Toronto",43.6607056,-79.3604569,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
"Regent Park, Toronto",43.6607056,-79.3604569,Tim Hortons,43.6599299,-79.3659798,Coffee Shop
"Regent Park, Toronto",43.6607056,-79.3604569,Bark Place Hotel and Spaw,43.6614665351425,-79.3575533174757,Pet Store
"Regent Park, Toronto",43.6607056,-79.3604569,FreshCo,43.65955158801718,-79.36585713164392,Grocery Store
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Como En Casa,43.66516,-79.384796,Mexican Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,T-Swirl Crepe,43.663452,-79.384125,Creperie
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Queen's Park,43.66394609897775,-79.39217952520835,Park
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Neo Coffee Bar,43.66014,-79.38587,Coffee Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Wish,43.66875926600152,-79.38569365317709,Restaurant
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Starbucks,43.668071,-79.388367,Coffee Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,7 West Cafe,43.66866503275271,-79.38682953936424,Café
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
"Bay Street Corridor, Toronto",43.6644565,-79.3871893,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Bampot,43.661516901580214,-79.4090529984477,Café
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Bean and Baker Malt Shop,43.6600110782403,-79.41739077887944,Dessert Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Bar Raval,43.65590380020168,-79.41012528837247,Tapas Restaurant
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,La Carnita,43.65591551086448,-79.40985687766016,Taco Place
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,LoPan,43.65588525732186,-79.40990485291789,Cocktail Bar
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Snakes & Lattes,43.65609293764607,-79.40913788978382,Café
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Pizza Gigi,43.661848,-79.408287,Pizza Place
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Village Juicery,43.6559745492103,-79.41144185784691,Juice Bar
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Dog & Tiger Public House,43.655586,-79.411468,Pub
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,DaiLo,43.65593123308572,-79.40992383039809,Asian Restaurant
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Kalendar Restaurant & Bistro,43.655672380709845,-79.41156052685736,French Restaurant
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Structube,43.65587167052269,-79.41056212496207,Furniture / Home Store
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Suspect Video & Culture,43.66448637874692,-79.412261047236,Video Store
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,chabichou,43.66198088604931,-79.40722622582372,Cheese Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Toronto Fringe Festival HQ,43.66449834421774,-79.41159026775993,Indie Theater
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Randolph Theatre,43.66356864321856,-79.4107208176825,Theater
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Trainers Fitness,43.664172766723645,-79.41101473334564,Gym
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Krispy Kreme Doughnut Café,43.66170527435351,-79.40825918828716,Donut Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Euclid Avenue Parkette,43.65950365023226,-79.41432756336151,Park
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Smoke Bourbon Bar-B-Q House,43.66046370482555,-79.4148789904751,BBQ Joint
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Mi Hermano,43.660293,-79.415373,Salon / Barbershop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Harbord Fish and Chips,43.662196684272,-79.40651185832733,Fish & Chips Shop
"Palmerston-Little Italy, Toronto",43.6600648,-79.4118056,Good For Her,43.6618155177025,-79.40773702936436,Adult Boutique
"Niagara, Toronto",43.6440753,-79.4086982,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
"Niagara, Toronto",43.6440753,-79.4086982,Cumbrae's,43.64624849355752,-79.40892240807182,Butcher
"Niagara, Toronto",43.6440753,-79.4086982,Sud Forno,43.64620838557792,-79.40898619780963,Bakery
"Niagara, Toronto",43.6440753,-79.4086982,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
"Niagara, Toronto",43.6440753,-79.4086982,Loaded Pierogi,43.64589205525146,-79.40996945189744,Dumpling Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,ps by prettysweet,43.64283796940435,-79.40828919410706,Dessert Shop
"Niagara, Toronto",43.6440753,-79.4086982,Terroni,43.646177417633886,-79.4091503314554,Pizza Place
"Niagara, Toronto",43.6440753,-79.4086982,Mula Yoga,43.644937741634415,-79.40861602759297,Yoga Studio
"Niagara, Toronto",43.6440753,-79.4086982,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Dufflet Pastries,43.646306,-79.408456,Dessert Shop
"Niagara, Toronto",43.6440753,-79.4086982,Noce,43.64555,-79.411294,Italian Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Type Books,43.645684921039226,-79.41163677423458,Bookstore
"Niagara, Toronto",43.6440753,-79.4086982,Misfit Studio,43.646308,-79.407839,Yoga Studio
"Niagara, Toronto",43.6440753,-79.4086982,The Paper Place,43.645665,-79.411644,Paper / Office Supplies Store
"Niagara, Toronto",43.6440753,-79.4086982,UFO Restaurant,43.64399943323073,-79.40876747284632,Diner
"Niagara, Toronto",43.6440753,-79.4086982,Stanley Park (Dog Park),43.64166802703168,-79.40926920430412,Dog Run
"Niagara, Toronto",43.6440753,-79.4086982,Nomad,43.646087154176506,-79.40925372307596,Men's Store
"Niagara, Toronto",43.6440753,-79.4086982,NADÈGE,43.64573967060089,-79.4114739615318,Bakery
"Niagara, Toronto",43.6440753,-79.4086982,Tokyo Smoke,43.643662693694736,-79.41168157843822,Coffee Shop
"Niagara, Toronto",43.6440753,-79.4086982,ZANE,43.64643537853818,-79.40738980984081,Accessories Store
"Niagara, Toronto",43.6440753,-79.4086982,Mini Mioche,43.646287776396655,-79.40865156961742,Kids Store
"Niagara, Toronto",43.6440753,-79.4086982,Pennies Bar,43.64326,-79.41224,Bar
"Niagara, Toronto",43.6440753,-79.4086982,Soufi's,43.646552639104186,-79.40733879264602,Middle Eastern Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,White Squirrel,43.64547578974246,-79.41235326307789,Café
"Niagara, Toronto",43.6440753,-79.4086982,Anthropologie,43.64632204538645,-79.407741071277,Women's Store
"Niagara, Toronto",43.6440753,-79.4086982,Sam James Coffee Bar,43.64541,-79.412444,Café
"Niagara, Toronto",43.6440753,-79.4086982,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
"Niagara, Toronto",43.6440753,-79.4086982,Warby Parker,43.64656073178581,-79.40765043133744,Optical Shop
"Niagara, Toronto",43.6440753,-79.4086982,Sanko,43.64615368870059,-79.40958555816543,Grocery Store
"Niagara, Toronto",43.6440753,-79.4086982,Pita Choice,43.643474439876414,-79.4047878851775,Sandwich Place
"Niagara, Toronto",43.6440753,-79.4086982,North of Brooklyn Pizzeria,43.646945,-79.406561,Pizza Place
"Niagara, Toronto",43.6440753,-79.4086982,Sushi 930,43.64220253033019,-79.41108315447329,Sushi Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Neat,43.64689475245108,-79.40568791122043,Furniture / Home Store
"Niagara, Toronto",43.6440753,-79.4086982,Frank & Oak,43.646578679273,-79.4066551656789,Clothing Store
"Niagara, Toronto",43.6440753,-79.4086982,Sydney's,43.64658232233,-79.40747339387583,Men's Store
"Niagara, Toronto",43.6440753,-79.4086982,Tokyo Smoke,43.64675,-79.40714,Smoke Shop
"Niagara, Toronto",43.6440753,-79.4086982,Old York Bar & Grill,43.64193487151105,-79.40641941847252,Burger Joint
"Niagara, Toronto",43.6440753,-79.4086982,Moksha Yoga Downtown,43.64235253746307,-79.40318498512346,Yoga Studio
"Niagara, Toronto",43.6440753,-79.4086982,Oyster Boy,43.64512413993281,-79.41425949836677,Seafood Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Fuzz Wax Bar,43.64688709555513,-79.40559352894677,Spa
"Niagara, Toronto",43.6440753,-79.4086982,Lamesa,43.647052218279086,-79.40465322314158,Filipino Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Old Faithful Shop,43.645050932475485,-79.41475079258245,Furniture / Home Store
"Niagara, Toronto",43.6440753,-79.4086982,iHalo Krunch,43.64602796094083,-79.40960595252326,Ice Cream Shop
"Niagara, Toronto",43.6440753,-79.4086982,Northern Maverick Brewing Co.,43.64496072902533,-79.40300847066328,Brewery
"Niagara, Toronto",43.6440753,-79.4086982,Aēsop,43.645090256716806,-79.41447228456677,Cosmetics Shop
"Niagara, Toronto",43.6440753,-79.4086982,Nam Sandwich Shop,43.64513143431947,-79.41433440936565,Vietnamese Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Freshii,43.644139441284516,-79.40279794800523,Salad Place
"Niagara, Toronto",43.6440753,-79.4086982,Tim Hortons,43.6421518231186,-79.412652477622,Coffee Shop
"Niagara, Toronto",43.6440753,-79.4086982,King Rustic,43.641899,-79.412172,Comfort Food Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,Pizza Nova,43.642010853785024,-79.41190916306661,Pizza Place
"Niagara, Toronto",43.6440753,-79.4086982,My Roti Place,43.641987,-79.411763,Indian Restaurant
"Niagara, Toronto",43.6440753,-79.4086982,TTC Stop #04187,43.64205259526671,-79.41223568893021,Light Rail Station
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Folly Brewpub,43.65380564851785,-79.42584996103776,Gastropub
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Caledonian,43.6542680945971,-79.42349521727387,Whisky Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Bake Shoppe,43.65421276652194,-79.42359022790981,Bakery
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Prairie Boy Bread,43.65341002021631,-79.42744674396796,Bakery
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Emmet Ray,43.65382472722055,-79.42568387802599,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Giulietta,43.653481,-79.42769,Italian Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Chiado,43.65413943375061,-79.42421432675377,Portuguese Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Aziza Cafe,43.65351171254954,-79.42725441602178,Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Candy Bar,43.654349782477716,-79.42324794503577,Candy Store
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Depanneur,43.6529037119338,-79.42957535244359,Food
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Bairrada Churrasqueira Grill,43.653254282619876,-79.42870835901807,BBQ Joint
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Track & Field,43.65420433655965,-79.4237471978785,Sports Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Sunshine Wholesome Market,43.65362012465509,-79.42657185983042,Health Food Store
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Quetzal,43.653279,-79.427621,Mexican Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Arabesque,43.652826,-79.43093,Café
"Dufferin Grove, Toronto",43.6536319,-79.4264389,West End YMCA,43.65347135039345,-79.4259656046882,Distribution Center
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Starving Artist Waffles. Espresso. Bar.,43.65456315715096,-79.42189500854954,Breakfast Spot
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Bar Isabel,43.65478181377258,-79.42071689593973,Tapas Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Octopus Garden Yoga Centre,43.65343833017608,-79.42710753732574,Yoga Studio
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Monocle,43.6548391916561,-79.42055919218559,Bookstore
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Enoteca Sociale,43.64953524380918,-79.42579173923497,Italian Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,E.L. Ruddy Co. Cafe,43.64953206474932,-79.42782766065572,Vegetarian / Vegan Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Slow Room,43.654017716649335,-79.4244886980134,Coffee Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,College Falafel,43.65462168164788,-79.42275400443587,Falafel Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Smiling Buddha Bar,43.653426482733174,-79.42704925881961,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Brass Taps Pizza Pub,43.6537286234695,-79.42617128567908,Pub
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Pray Tell,43.65438937806094,-79.42297266972999,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Boom Breakfast & Co.,43.654663400303654,-79.4218011529756,Breakfast Spot
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Black Cat Espresso Bar,43.65268966123575,-79.43231105804443,Coffee Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,La Chingada,43.649647,-79.424065,Mexican Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Mezu,43.649432,-79.427925,Korean Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Dock Ellis,43.64945688097198,-79.42529715531316,Sports Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Common,43.65281707402375,-79.43139849022216,Coffee Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,la Fromagerie,43.654079702588795,-79.42436021154099,Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Regina Pizzeria & Trattoria,43.654806927254555,-79.42078995270712,Italian Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,The Libertine,43.649419397067476,-79.4259818422771,Cocktail Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Sex Laser,43.649491498870475,-79.4277889508489,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Black Knight Restaurant,43.654337,-79.423711,Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Full Of Beans,43.64961320926087,-79.42736170561503,Coffee Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,A&W,43.654546,-79.422572,Fast Food Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Starbucks,43.65346,-79.42644,Coffee Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,MOJO Lounge,43.6493450392067,-79.42593010837892,Nightclub
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Fountain Enterprises,43.649408483616,-79.42434005994211,Bar
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Rapp Optical,43.654733,-79.421005,Optical Shop
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Marquee Video,43.652926,-79.429739,Video Store
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Pauls Churrasco,43.65430619343613,-79.4228687227112,Portuguese Restaurant
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Maderas Cafe,43.654656,-79.422844,Café
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Baby On The Hip,43.65479562561358,-79.42097258769101,Shop & Service
"Dufferin Grove, Toronto",43.6536319,-79.4264389,Remix Lounge,43.649305417510014,-79.42582307555675,Lounge
"Dufferin Grove, Toronto",43.6536319,-79.4264389,chabichou,43.654819,-79.420515,Bakery
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Easy Tiger,43.64961926577923,-79.43022426256454,Boutique
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Antler,43.64965241606716,-79.43054140300441,Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Tucana Coffee,43.6495488504571,-79.42914711069847,Coffee Shop
"Little Portugal, Toronto",43.64741325,-79.43111632546047,The Federal,43.64966292229827,-79.43006581758533,Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,lebel & crowe,43.64964678729659,-79.43167885033662,Health & Beauty Service
"Little Portugal, Toronto",43.64741325,-79.43111632546047,The Lockhart,43.6496102022578,-79.43121340799101,Cocktail Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Fix,43.64495345328441,-79.42827061229447,Café
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Pursuit OCR,43.644600302347314,-79.42959026910208,Athletics & Sports
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Midfield Wine Bar & Tavern,43.64965891674471,-79.42992801693356,Wine Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,The Loveless,43.6496316668019,-79.42976761098123,Café
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Royale's Luncheonette,43.64960953299312,-79.42933727245304,Sandwich Place
"Little Portugal, Toronto",43.64741325,-79.43111632546047,McCormick Park,43.64542110904409,-79.42885759466284,Park
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Run and Gun Coffee,43.64967602555672,-79.43329665911243,Coffee Shop
"Little Portugal, Toronto",43.64741325,-79.43111632546047,E.L. Ruddy Co. Cafe,43.64953206474932,-79.42782766065572,Vegetarian / Vegan Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Black Dice Cafe,43.64987578898587,-79.4344127340276,Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Gayley's Cafe,43.649581803950916,-79.42945883294416,Café
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Bairrada Churrasqueira,43.649982297901076,-79.4340029197903,Portuguese Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Safehouse Coffee,43.649796,-79.43541,Café
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Enoteca Sociale,43.64953524380918,-79.42579173923497,Italian Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Unlovable,43.64949996126929,-79.42920298628314,Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Mezu,43.649432,-79.427925,Korean Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Uncle Mikey's,43.64981738841562,-79.43489134311676,Korean Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Sunset Grill,43.64962342430666,-79.42941158853955,Breakfast Spot
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Salsicharia Pavao,43.649523477942395,-79.42992359179765,Grocery Store
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Swan Dive,43.649883102619604,-79.43609325271542,Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Brazil Bakery and Pastry,43.64985773137817,-79.43414195768467,Bakery
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Sex Laser,43.649491498870475,-79.4277889508489,Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Pho Phuong,43.64986318779196,-79.43520391242026,Vietnamese Restaurant
"Little Portugal, Toronto",43.64741325,-79.43111632546047,omg,43.649825932165705,-79.43392706463734,Bakery
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Scouts Honor,43.64988941003656,-79.43448101164375,Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,The Libertine,43.649419397067476,-79.4259818422771,Cocktail Bar
"Little Portugal, Toronto",43.64741325,-79.43111632546047,Full Of Beans,43.64961320926087,-79.42736170561503,Coffee Shop
"Little Portugal, Toronto",43.64741325,-79.43111632546047,1602 Dundas West,43.64991825993708,-79.4352191444695,Dive Bar
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Bandit Brewery,43.6526634604728,-79.44945153052217,Brewery
"Roncesvalles, Toronto",43.6514426,-79.4510381,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
"Roncesvalles, Toronto",43.6514426,-79.4510381,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Pizzeria Defina,43.648722638277675,-79.44985455915354,Pizza Place
"Roncesvalles, Toronto",43.6514426,-79.4510381,Cider House,43.65068788125521,-79.45068513648656,Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Westerly,43.651195234738395,-79.45091743165031,Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Scout,43.65097043195477,-79.45086621885267,Gift Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Mabel's Bakery,43.648707235576516,-79.44992146507896,Bakery
"Roncesvalles, Toronto",43.6514426,-79.4510381,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Barque Smokehouse,43.648056674430094,-79.4495705745465,BBQ Joint
"Roncesvalles, Toronto",43.6514426,-79.4510381,Rent Frock Repeat,43.653641347269435,-79.44790205421987,Clothing Store
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Dizzy Gastro Sports Pub,43.6483056117907,-79.44964625984929,Gastropub
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Mercantile,43.64794843787414,-79.44956275902172,Gourmet Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Another Story Bookshop,43.64854385366879,-79.4498274688279,Bookstore
"Roncesvalles, Toronto",43.6514426,-79.4510381,Sues Thai food (vickys),43.6516944636039,-79.4511563870509,Thai Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,A Good Read,43.64947021007538,-79.450339,Bookstore
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
"Roncesvalles, Toronto",43.6514426,-79.4510381,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
"Roncesvalles, Toronto",43.6514426,-79.4510381,Barque Butcher Bar,43.64764077822067,-79.44948581202844,Butcher
"Roncesvalles, Toronto",43.6514426,-79.4510381,Gloria Cafe,43.65324420063263,-79.45167204951947,Café
"Roncesvalles, Toronto",43.6514426,-79.4510381,Dundas Park Kitchen,43.6520540505181,-79.44799718642741,Sandwich Place
"Roncesvalles, Toronto",43.6514426,-79.4510381,Ali Baba's,43.65357552410046,-79.4514442241528,Falafel Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Sushi On Roncy,43.647862405268434,-79.44949300964225,Sushi Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Stasis Local Foods Home of Stasis Preserves,43.65325927349571,-79.45168282495494,Gourmet Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,The Commoner,43.651891,-79.447972,Restaurant
